SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:20:23,,9,,3.11E+14,0.48,None,,,0.48,0.48,,,,,Y,,,,,RD,4,,32,0,,,,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.71,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,6900,600,,15,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56917,,,,,2020102413,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:21:14,,9,,3.11E+14,0.39,None,,,0.39,0.39,,,,,Y,,,,,RD,4,,32,0,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.77,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.5,6400,0,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45648,,,,,2020102413,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:24:57,,10,,3.11E+14,0.58,None,,,0.58,0.58,,,,,Y,,,,,RD,4,,32,0,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.74,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,5000,700,,15,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50489,,,,,2020102414,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:26:42,,8,,3.11E+14,1.84,None,,,1.84,1.84,,,,,Y,,,,,RD,4,,32,0,,,,-4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,2.14,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,6400,200,,14,,,,277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33093,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:26:43,,8,,3.11E+14,1.84,None,,,1.84,1.84,,,,,Y,,,,,RD,4,,32,0,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.71,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,6400,0,,,15,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33856,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:26:44,,8,,3.11E+14,1.84,None,,,1.84,1.89,,,,,Y,,,,,RD,4,,32,0,,,,-0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.7,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,8600,0,,15,,,,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1605,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:32:49,,8,,3.11E+14,1.69,None,,,1.69,1.69,,,,,Y,,,,,RD,4,,32,0,,,,-1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.59,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,5500,0,,11,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13637,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:34:25,,14,,3.11E+14,0.58,None,,,0.58,0.58,,,,,Y,,,,,RD,4,,32,0,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0.71,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,5400,0,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50754,,,,,2020102418,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2560,123,37,7,5,0:36:19,,10,,3.11E+14,0.58,None,,,0.58,0.58,,,,,Y,,,,,Good,1,102,57,0,,,,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,11.09,63,0,0,63,29,29,0,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,400,0,,,13,,287,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54352,,,,,2020102414,,,,,,58123,123.37,58.123.37,58.123.37.7,58.123.3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:36:30,,9,,3.11E+14,0.39,None,,,0.39,0.39,,,,,Y,,,,,RD,4,,32,0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.7,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,3600,900,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60243,,,,,2020102413,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:37:59,,8,,3.11E+14,1.45,None,,,1.45,1.45,,,,,Y,,,,,RSF,,,14,0,,,,-3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,1.36,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,5800,600,,12,,,,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59461,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:37:59,,8,,3.11E+14,1.45,None,,,1.45,1.45,,,,,Y,,,,,RD,4,,32,0,,,,-2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.75,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,6300,0,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24645,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:41:05,,8,,3.11E+14,1.4,None,,,1.4,1.4,,,,,Y,,,,,RD,4,,32,0,,,,-2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.76,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,6300,0,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25920,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:43:58,,15,,3.11E+14,0.58,None,,,0.58,0.58,,,,,Y,,,,,RD,4,,32,0,,,,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.68,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5,5000,0,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64580,,,,,2020102419,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEABROOK_2_NH,,,,,,,,,,,10岿 24老,CSL,61,,,,,,,,,2050,340,12,2,4,0:44:34,,12,,3.11E+14,2.27,First,,,2.27,2.27,,,,,Y,,,,,Good,2,101,,1,,,,17.7,,,,,,0,A3,E,2050,1,61,340,12,111,-107,-16,14879,500,,126,-100,-9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,0.47,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,61340,12,4,2050,58123,12,4,2050,Y,,,Good,0,Good,,,,,,,,,,,,,,,,,,2.5,0,0,,2,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15422,,,,,2020102416,,,,,,61340,340.12,61.340.12,61.340.12.2,61.340.1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:45:05,,8,,3.11E+14,1.4,None,,,1.4,1.4,,,,,Y,,,,,RD,4,,32,0,,,,-1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.77,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,7800,0,,,7,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54341,,,,,2020102412,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:45:22,,15,,3.11E+14,0.58,None,,,0.58,0.58,,,,,Y,,,,,RD,4,,32,0,,,,-1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.57,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,5600,0,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5968,,,,,2020102419,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:45:33,,9,,3.11E+14,0.39,None,,,0.39,0.39,,,,,Y,,,,,RD,4,,32,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,0.66,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,4500,0,,1,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20538,,,,,2020102413,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,2050,123,32,2,4,0:45:59,,7,,3.11E+14,0.53,None,,,0.53,0.53,,,,,Y,,,,,RSF,5,,41,0,,,,-4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,3.55,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.5,6600,200,,15,,,,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19781,,,,,2020102411,,,,,,58123,123.32,58.123.32,58.123.32.2,58.123.3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALISBURY_PLAINS_MA,,,,,,,,,,,10岿 24老,CSL,58,,,,,,,,,5230,123,1,1,13,0:46:08,,12,,3.11E+14,2.08,Both,,,2.08,2.08,,,,,Y,,,,,Good,2,101,,1,,,,4.3,,,,,,4,A2,E,5230,1,58,123,1,126,-123,-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,6.02,0,0,,0,0,0,,,,3.56E+13,2,8572591460,Verizon Wireless | USA,,,,,,,,,,,,58123,1,13,5230,61340,1,13,5230,Y,,,Good,0,Good,,,,,,,,,,,,,,,,,,-1.5,1500,0,,4,4,,,40,,,,,,,,,,,0,E,A3,5230,1,58,123,1,126,-123,-20,15703,41,,111,-118,-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51536,,,,,2020102416,,-118,,-17,,58123,123.1,58.123.1,58.123.1.1,58.123.1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
